userId	geneSymbol	geneName	entrezgene	gLink
ENOSF1	ENOSF1	enolase superfamily member 1	55556	https://www.ncbi.nlm.nih.gov/gene/?term=55556
DRD4	DRD4	dopamine receptor D4	1815	https://www.ncbi.nlm.nih.gov/gene/?term=1815
SRRM2-AS1	SRRM2-AS1	SRRM2 antisense RNA 1	100128788	https://www.ncbi.nlm.nih.gov/gene/?term=100128788
SPON2	SPON2	spondin 2	10417	https://www.ncbi.nlm.nih.gov/gene/?term=10417
C17orf102	C17orf102	chromosome 17 open reading frame 102	400591	https://www.ncbi.nlm.nih.gov/gene/?term=400591
MAGEC3	MAGEC3	MAGE family member C3	139081	https://www.ncbi.nlm.nih.gov/gene/?term=139081
GOLT1A	GOLT1A	golgi transport 1A	127845	https://www.ncbi.nlm.nih.gov/gene/?term=127845
PTK6	PTK6	protein tyrosine kinase 6	5753	https://www.ncbi.nlm.nih.gov/gene/?term=5753
HBB	HBB	hemoglobin subunit beta	3043	https://www.ncbi.nlm.nih.gov/gene/?term=3043
LINC02473	LINC02473	long intergenic non-protein coding RNA 2473	107986266	https://www.ncbi.nlm.nih.gov/gene/?term=107986266
C5orf64-AS1	C5orf64-AS1	C5orf64 antisense RNA 1	100506526	https://www.ncbi.nlm.nih.gov/gene/?term=100506526
CIRBP	CIRBP	cold inducible RNA binding protein	1153	https://www.ncbi.nlm.nih.gov/gene/?term=1153
GJD2	GJD2	gap junction protein delta 2	57369	https://www.ncbi.nlm.nih.gov/gene/?term=57369
CCDC188	CCDC188	coiled-coil domain containing 188	388849	https://www.ncbi.nlm.nih.gov/gene/?term=388849
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	https://www.ncbi.nlm.nih.gov/gene/?term=146
ODF3B	ODF3B	outer dense fiber of sperm tails 3B	440836	https://www.ncbi.nlm.nih.gov/gene/?term=440836
ZFP57	ZFP57	ZFP57 zinc finger protein	346171	https://www.ncbi.nlm.nih.gov/gene/?term=346171
CTSV	CTSV	cathepsin V	1515	https://www.ncbi.nlm.nih.gov/gene/?term=1515
KEL	KEL	Kell metallo-endopeptidase (Kell blood group)	3792	https://www.ncbi.nlm.nih.gov/gene/?term=3792
DUSP4	DUSP4	dual specificity phosphatase 4	1846	https://www.ncbi.nlm.nih.gov/gene/?term=1846
CES4A	CES4A	carboxylesterase 4A	283848	https://www.ncbi.nlm.nih.gov/gene/?term=283848
CALB1	CALB1	calbindin 1	793	https://www.ncbi.nlm.nih.gov/gene/?term=793
MRPL23-AS1	MRPL23-AS1	MRPL23 antisense RNA 1	100133545	https://www.ncbi.nlm.nih.gov/gene/?term=100133545
HSD17B3	HSD17B3	hydroxysteroid 17-beta dehydrogenase 3	3293	https://www.ncbi.nlm.nih.gov/gene/?term=3293
MUC6	MUC6	mucin 6, oligomeric mucus/gel-forming	4588	https://www.ncbi.nlm.nih.gov/gene/?term=4588
OBSCN-AS1	OBSCN-AS1	OBSCN antisense RNA 1	574407	https://www.ncbi.nlm.nih.gov/gene/?term=574407
TMEM139	TMEM139	transmembrane protein 139	135932	https://www.ncbi.nlm.nih.gov/gene/?term=135932
CERCAM	CERCAM	cerebral endothelial cell adhesion molecule	51148	https://www.ncbi.nlm.nih.gov/gene/?term=51148
TMEM125	TMEM125	transmembrane protein 125	128218	https://www.ncbi.nlm.nih.gov/gene/?term=128218
OLFM4	OLFM4	olfactomedin 4	10562	https://www.ncbi.nlm.nih.gov/gene/?term=10562
KREMEN2	KREMEN2	kringle containing transmembrane protein 2	79412	https://www.ncbi.nlm.nih.gov/gene/?term=79412
RN7SL832P	RN7SL832P	RNA, 7SL, cytoplasmic 832, pseudogene	106479524	https://www.ncbi.nlm.nih.gov/gene/?term=106479524
SPDEF	SPDEF	SAM pointed domain containing ETS transcription factor	25803	https://www.ncbi.nlm.nih.gov/gene/?term=25803
ASPHD1	ASPHD1	aspartate beta-hydroxylase domain containing 1	253982	https://www.ncbi.nlm.nih.gov/gene/?term=253982
DUSP27	DUSP27	dual specificity phosphatase 27, atypical	92235	https://www.ncbi.nlm.nih.gov/gene/?term=92235
DCST2	DCST2	DC-STAMP domain containing 2	127579	https://www.ncbi.nlm.nih.gov/gene/?term=127579
ASMTL-AS1	ASMTL-AS1	ASMTL antisense RNA 1	80161	https://www.ncbi.nlm.nih.gov/gene/?term=80161
RGS11	RGS11	regulator of G protein signaling 11	8786	https://www.ncbi.nlm.nih.gov/gene/?term=8786
MYH7B	MYH7B	myosin heavy chain 7B	57644	https://www.ncbi.nlm.nih.gov/gene/?term=57644
POU2AF1	POU2AF1	POU class 2 associating factor 1	5450	https://www.ncbi.nlm.nih.gov/gene/?term=5450
MTRNR2L8	MTRNR2L8	MT-RNR2 like 8	100463486	https://www.ncbi.nlm.nih.gov/gene/?term=100463486
NTN5	NTN5	netrin 5	126147	https://www.ncbi.nlm.nih.gov/gene/?term=126147
PRR22	PRR22	proline rich 22	163154	https://www.ncbi.nlm.nih.gov/gene/?term=163154
FBXO24	FBXO24	F-box protein 24	26261	https://www.ncbi.nlm.nih.gov/gene/?term=26261
SEPT4	SEPT4	septin 4	5414	https://www.ncbi.nlm.nih.gov/gene/?term=5414
LINC01535	LINC01535	long intergenic non-protein coding RNA 1535	101927667	https://www.ncbi.nlm.nih.gov/gene/?term=101927667
PTPRH	PTPRH	protein tyrosine phosphatase, receptor type H	5794	https://www.ncbi.nlm.nih.gov/gene/?term=5794
EPCAM	EPCAM	epithelial cell adhesion molecule	4072	https://www.ncbi.nlm.nih.gov/gene/?term=4072
IGF1	IGF1	insulin like growth factor 1	3479	https://www.ncbi.nlm.nih.gov/gene/?term=3479
LINC01310	LINC01310	long intergenic non-protein coding RNA 1310	100128946	https://www.ncbi.nlm.nih.gov/gene/?term=100128946
DCTN1-AS1	DCTN1-AS1	DCTN1 antisense RNA 1	100189589	https://www.ncbi.nlm.nih.gov/gene/?term=100189589
MADCAM1	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	8174	https://www.ncbi.nlm.nih.gov/gene/?term=8174
RAB6C-AS1	RAB6C-AS1	RAB6C antisense RNA 1	100131320	https://www.ncbi.nlm.nih.gov/gene/?term=100131320
PWRN1	PWRN1	Prader-Willi region non-protein coding RNA 1	791114	https://www.ncbi.nlm.nih.gov/gene/?term=791114
GPCPD1	GPCPD1	glycerophosphocholine phosphodiesterase 1	56261	https://www.ncbi.nlm.nih.gov/gene/?term=56261
PPP1R14A	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A	94274	https://www.ncbi.nlm.nih.gov/gene/?term=94274
LINC01268	LINC01268	long intergenic non-protein coding RNA 1268	285758	https://www.ncbi.nlm.nih.gov/gene/?term=285758
CORT	CORT	cortistatin	1325	https://www.ncbi.nlm.nih.gov/gene/?term=1325
ZNF426-DT	ZNF426-DT	ZNF426 divergent transcript	101928238	https://www.ncbi.nlm.nih.gov/gene/?term=101928238
PCYOX1L	PCYOX1L	prenylcysteine oxidase 1 like	78991	https://www.ncbi.nlm.nih.gov/gene/?term=78991
TREH	TREH	trehalase	11181	https://www.ncbi.nlm.nih.gov/gene/?term=11181
ITIH4	ITIH4	inter-alpha-trypsin inhibitor heavy chain family member 4	3700	https://www.ncbi.nlm.nih.gov/gene/?term=3700
BAIAP2L2	BAIAP2L2	BAI1 associated protein 2 like 2	80115	https://www.ncbi.nlm.nih.gov/gene/?term=80115
PCP4	PCP4	Purkinje cell protein 4	5121	https://www.ncbi.nlm.nih.gov/gene/?term=5121
C9orf139	C9orf139	chromosome 9 open reading frame 139	401563	https://www.ncbi.nlm.nih.gov/gene/?term=401563
LINC00870	LINC00870	long intergenic non-protein coding RNA 870	201617	https://www.ncbi.nlm.nih.gov/gene/?term=201617
TRIM72	TRIM72	tripartite motif containing 72	493829	https://www.ncbi.nlm.nih.gov/gene/?term=493829
MPO	MPO	myeloperoxidase	4353	https://www.ncbi.nlm.nih.gov/gene/?term=4353
LINC01554	LINC01554	long intergenic non-protein coding RNA 1554	202299	https://www.ncbi.nlm.nih.gov/gene/?term=202299
RASGRF1	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1	5923	https://www.ncbi.nlm.nih.gov/gene/?term=5923
COL9A3	COL9A3	collagen type IX alpha 3 chain	1299	https://www.ncbi.nlm.nih.gov/gene/?term=1299
GLDN	GLDN	gliomedin	342035	https://www.ncbi.nlm.nih.gov/gene/?term=342035
MYLK2	MYLK2	myosin light chain kinase 2	85366	https://www.ncbi.nlm.nih.gov/gene/?term=85366
VWC2	VWC2	von Willebrand factor C domain containing 2	375567	https://www.ncbi.nlm.nih.gov/gene/?term=375567
GTF2IP20	GTF2IP20	general transcription factor IIi pseudogene 20	441124	https://www.ncbi.nlm.nih.gov/gene/?term=441124
FFAR4	FFAR4	free fatty acid receptor 4	338557	https://www.ncbi.nlm.nih.gov/gene/?term=338557
GPD1	GPD1	glycerol-3-phosphate dehydrogenase 1	2819	https://www.ncbi.nlm.nih.gov/gene/?term=2819
LINC01102	LINC01102	long intergenic non-protein coding RNA 1102	150568	https://www.ncbi.nlm.nih.gov/gene/?term=150568
HSPB3	HSPB3	heat shock protein family B (small) member 3	8988	https://www.ncbi.nlm.nih.gov/gene/?term=8988
TM7SF2	TM7SF2	transmembrane 7 superfamily member 2	7108	https://www.ncbi.nlm.nih.gov/gene/?term=7108
TEX45	TEX45	testis expressed 45	374877	https://www.ncbi.nlm.nih.gov/gene/?term=374877
MYL5	MYL5	myosin light chain 5	4636	https://www.ncbi.nlm.nih.gov/gene/?term=4636
GOLGA8A	GOLGA8A	golgin A8 family member A	23015	https://www.ncbi.nlm.nih.gov/gene/?term=23015
AGER	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
SOX3	SOX3	SRY-box 3	6658	https://www.ncbi.nlm.nih.gov/gene/?term=6658
PLCH2	PLCH2	phospholipase C eta 2	9651	https://www.ncbi.nlm.nih.gov/gene/?term=9651
INHA	INHA	inhibin subunit alpha	3623	https://www.ncbi.nlm.nih.gov/gene/?term=3623
CDNF	CDNF	cerebral dopamine neurotrophic factor	441549	https://www.ncbi.nlm.nih.gov/gene/?term=441549
RFX3-AS1	RFX3-AS1	RFX3 antisense RNA 1	101929302	https://www.ncbi.nlm.nih.gov/gene/?term=101929302
SCG2	SCG2	secretogranin II	7857	https://www.ncbi.nlm.nih.gov/gene/?term=7857
SPRED3	SPRED3	sprouty related EVH1 domain containing 3	399473	https://www.ncbi.nlm.nih.gov/gene/?term=399473
PAIP2B	PAIP2B	poly(A) binding protein interacting protein 2B	400961	https://www.ncbi.nlm.nih.gov/gene/?term=400961
GOLGA8B	GOLGA8B	golgin A8 family member B	440270	https://www.ncbi.nlm.nih.gov/gene/?term=440270
TRBC2	TRBC2	T cell receptor beta constant 2	28638	https://www.ncbi.nlm.nih.gov/gene/?term=28638
BCAS1	BCAS1	breast carcinoma amplified sequence 1	8537	https://www.ncbi.nlm.nih.gov/gene/?term=8537
NOXA1	NOXA1	NADPH oxidase activator 1	10811	https://www.ncbi.nlm.nih.gov/gene/?term=10811
LYRM9	LYRM9	LYR motif containing 9	201229	https://www.ncbi.nlm.nih.gov/gene/?term=201229
CDT1	CDT1	chromatin licensing and DNA replication factor 1	81620	https://www.ncbi.nlm.nih.gov/gene/?term=81620
METTL27	METTL27	methyltransferase like 27	155368	https://www.ncbi.nlm.nih.gov/gene/?term=155368
TMEM52B	TMEM52B	transmembrane protein 52B	120939	https://www.ncbi.nlm.nih.gov/gene/?term=120939
SLC16A8	SLC16A8	solute carrier family 16 member 8	23539	https://www.ncbi.nlm.nih.gov/gene/?term=23539
EXTL3-AS1	EXTL3-AS1	EXTL3 antisense RNA 1	101929402	https://www.ncbi.nlm.nih.gov/gene/?term=101929402
FTCD	FTCD	formimidoyltransferase cyclodeaminase	10841	https://www.ncbi.nlm.nih.gov/gene/?term=10841
DYDC2	DYDC2	DPY30 domain containing 2	84332	https://www.ncbi.nlm.nih.gov/gene/?term=84332
CRHBP	CRHBP	corticotropin releasing hormone binding protein	1393	https://www.ncbi.nlm.nih.gov/gene/?term=1393
PDCL3P4	PDCL3P4	phosducin-like 3 pseudogene 4	285359	https://www.ncbi.nlm.nih.gov/gene/?term=285359
LCN15	LCN15	lipocalin 15	389812	https://www.ncbi.nlm.nih.gov/gene/?term=389812
NEBL-AS1	NEBL-AS1	NEBL antisense RNA 1	100128511	https://www.ncbi.nlm.nih.gov/gene/?term=100128511
TBC1D26	TBC1D26	TBC1 domain family member 26	353149	https://www.ncbi.nlm.nih.gov/gene/?term=353149
SMIM18	SMIM18	small integral membrane protein 18	100507341	https://www.ncbi.nlm.nih.gov/gene/?term=100507341
SCART1	SCART1	scavenger receptor family member expressed on T cells 1	619207	https://www.ncbi.nlm.nih.gov/gene/?term=619207
KCNAB3	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3	9196	https://www.ncbi.nlm.nih.gov/gene/?term=9196
RHCE	RHCE	Rh blood group CcEe antigens	6006	https://www.ncbi.nlm.nih.gov/gene/?term=6006
SYNE4	SYNE4	spectrin repeat containing nuclear envelope family member 4	163183	https://www.ncbi.nlm.nih.gov/gene/?term=163183
FAAH	FAAH	fatty acid amide hydrolase	2166	https://www.ncbi.nlm.nih.gov/gene/?term=2166
ALB	ALB	albumin	213	https://www.ncbi.nlm.nih.gov/gene/?term=213
CYP2D7	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)	1564	https://www.ncbi.nlm.nih.gov/gene/?term=1564
C20orf204	C20orf204	chromosome 20 open reading frame 204	284739	https://www.ncbi.nlm.nih.gov/gene/?term=284739
GRIK1	GRIK1	glutamate ionotropic receptor kainate type subunit 1	2897	https://www.ncbi.nlm.nih.gov/gene/?term=2897
CA14	CA14	carbonic anhydrase 14	23632	https://www.ncbi.nlm.nih.gov/gene/?term=23632
COL11A2	COL11A2	collagen type XI alpha 2 chain	1302	https://www.ncbi.nlm.nih.gov/gene/?term=1302
TRPV6	TRPV6	transient receptor potential cation channel subfamily V member 6	55503	https://www.ncbi.nlm.nih.gov/gene/?term=55503
PPDPF	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	79144	https://www.ncbi.nlm.nih.gov/gene/?term=79144
LINC02352	LINC02352	long intergenic non-protein coding RNA 2352	102725022	https://www.ncbi.nlm.nih.gov/gene/?term=102725022
VTN	VTN	vitronectin	7448	https://www.ncbi.nlm.nih.gov/gene/?term=7448
NUTM2D	NUTM2D	NUT family member 2D	728130	https://www.ncbi.nlm.nih.gov/gene/?term=728130
WDR97	WDR97	WD repeat domain 97	340390	https://www.ncbi.nlm.nih.gov/gene/?term=340390
ADPGK-AS1	ADPGK-AS1	ADPGK antisense RNA 1	100287559	https://www.ncbi.nlm.nih.gov/gene/?term=100287559
ADAD2	ADAD2	adenosine deaminase domain containing 2	161931	https://www.ncbi.nlm.nih.gov/gene/?term=161931
ZNF385D	ZNF385D	zinc finger protein 385D	79750	https://www.ncbi.nlm.nih.gov/gene/?term=79750
LINC00893	LINC00893	long intergenic non-protein coding RNA 893	100131434	https://www.ncbi.nlm.nih.gov/gene/?term=100131434
NRXN3	NRXN3	neurexin 3	9369	https://www.ncbi.nlm.nih.gov/gene/?term=9369
DNAH1	DNAH1	dynein axonemal heavy chain 1	25981	https://www.ncbi.nlm.nih.gov/gene/?term=25981
C19orf48	C19orf48	chromosome 19 open reading frame 48	84798	https://www.ncbi.nlm.nih.gov/gene/?term=84798
LTC4S	LTC4S	leukotriene C4 synthase	4056	https://www.ncbi.nlm.nih.gov/gene/?term=4056
LINC00342	LINC00342	long intergenic non-protein coding RNA 342	150759	https://www.ncbi.nlm.nih.gov/gene/?term=150759
FAM178B	FAM178B	family with sequence similarity 178 member B	51252	https://www.ncbi.nlm.nih.gov/gene/?term=51252
LINC00174	LINC00174	long intergenic non-protein coding RNA 174	285908	https://www.ncbi.nlm.nih.gov/gene/?term=285908
HES4	HES4	hes family bHLH transcription factor 4	57801	https://www.ncbi.nlm.nih.gov/gene/?term=57801
PEX11G	PEX11G	peroxisomal biogenesis factor 11 gamma	92960	https://www.ncbi.nlm.nih.gov/gene/?term=92960
QTRT1	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1	81890	https://www.ncbi.nlm.nih.gov/gene/?term=81890
LINC01664	LINC01664	long intergenic non-protein coding RNA 1664	100996342	https://www.ncbi.nlm.nih.gov/gene/?term=100996342
GRID2IP	GRID2IP	Grid2 interacting protein	392862	https://www.ncbi.nlm.nih.gov/gene/?term=392862
NKPD1	NKPD1	NTPase KAP family P-loop domain containing 1	284353	https://www.ncbi.nlm.nih.gov/gene/?term=284353
TP53TG5	TP53TG5	TP53 target 5	27296	https://www.ncbi.nlm.nih.gov/gene/?term=27296
CCDC184	CCDC184	coiled-coil domain containing 184	387856	https://www.ncbi.nlm.nih.gov/gene/?term=387856
AFDN-DT	AFDN-DT	AFDN divergent transcript	653483	https://www.ncbi.nlm.nih.gov/gene/?term=653483
HIST1H2BN	HIST1H2BN	histone cluster 1 H2B family member n	8341	https://www.ncbi.nlm.nih.gov/gene/?term=8341
ZSCAN1	ZSCAN1	zinc finger and SCAN domain containing 1	284312	https://www.ncbi.nlm.nih.gov/gene/?term=284312
HHATL	HHATL	hedgehog acyltransferase like	57467	https://www.ncbi.nlm.nih.gov/gene/?term=57467
LINC02217	LINC02217	long intergenic non-protein coding RNA 2217	101929544	https://www.ncbi.nlm.nih.gov/gene/?term=101929544
VPS9D1-AS1	VPS9D1-AS1	VPS9D1 antisense RNA 1	100128881	https://www.ncbi.nlm.nih.gov/gene/?term=100128881
FER1L4	FER1L4	fer-1 like family member 4, pseudogene	80307	https://www.ncbi.nlm.nih.gov/gene/?term=80307
SNX22	SNX22	sorting nexin 22	79856	https://www.ncbi.nlm.nih.gov/gene/?term=79856
BHLHE22	BHLHE22	basic helix-loop-helix family member e22	27319	https://www.ncbi.nlm.nih.gov/gene/?term=27319
TMSB4XP4	TMSB4XP4	TMSB4X pseudogene 4	7118	https://www.ncbi.nlm.nih.gov/gene/?term=7118
LINC00467	LINC00467	long intergenic non-protein coding RNA 467	84791	https://www.ncbi.nlm.nih.gov/gene/?term=84791
TMSB4X	TMSB4X	thymosin beta 4 X-linked	7114	https://www.ncbi.nlm.nih.gov/gene/?term=7114
PLD4	PLD4	phospholipase D family member 4	122618	https://www.ncbi.nlm.nih.gov/gene/?term=122618
SLC25A45	SLC25A45	solute carrier family 25 member 45	283130	https://www.ncbi.nlm.nih.gov/gene/?term=283130
CD300LF	CD300LF	CD300 molecule like family member f	146722	https://www.ncbi.nlm.nih.gov/gene/?term=146722
DUOX1	DUOX1	dual oxidase 1	53905	https://www.ncbi.nlm.nih.gov/gene/?term=53905
LIPC	LIPC	lipase C, hepatic type	3990	https://www.ncbi.nlm.nih.gov/gene/?term=3990
CCDC13-AS1	CCDC13-AS1	CCDC13 antisense RNA 1	100874114	https://www.ncbi.nlm.nih.gov/gene/?term=100874114
ANKRD19P	ANKRD19P	ankyrin repeat domain 19, pseudogene	138649	https://www.ncbi.nlm.nih.gov/gene/?term=138649
S100B	S100B	S100 calcium binding protein B	6285	https://www.ncbi.nlm.nih.gov/gene/?term=6285
STK31	STK31	serine/threonine kinase 31	56164	https://www.ncbi.nlm.nih.gov/gene/?term=56164
CLDND2	CLDND2	claudin domain containing 2	125875	https://www.ncbi.nlm.nih.gov/gene/?term=125875
FAM86B3P	FAM86B3P	NA	286042	https://www.ncbi.nlm.nih.gov/gene/?term=286042
LINC01637	LINC01637	long intergenic non-protein coding RNA 1637	101928891	https://www.ncbi.nlm.nih.gov/gene/?term=101928891
SCOC-AS1	SCOC-AS1	SCOC antisense RNA 1	100129858	https://www.ncbi.nlm.nih.gov/gene/?term=100129858
CCDC183	CCDC183	coiled-coil domain containing 183	84960	https://www.ncbi.nlm.nih.gov/gene/?term=84960
CCER2	CCER2	coiled-coil glutamate rich protein 2	643669	https://www.ncbi.nlm.nih.gov/gene/?term=643669
LINC01135	LINC01135	long intergenic non-protein coding RNA 1135	100131060	https://www.ncbi.nlm.nih.gov/gene/?term=100131060
PAAF1	PAAF1	proteasomal ATPase associated factor 1	80227	https://www.ncbi.nlm.nih.gov/gene/?term=80227
HESX1	HESX1	HESX homeobox 1	8820	https://www.ncbi.nlm.nih.gov/gene/?term=8820
CORO6	CORO6	coronin 6	84940	https://www.ncbi.nlm.nih.gov/gene/?term=84940
MEG9	MEG9	maternally expressed 9	100507257	https://www.ncbi.nlm.nih.gov/gene/?term=100507257
MIR210HG	MIR210HG	MIR210 host gene	100506211	https://www.ncbi.nlm.nih.gov/gene/?term=100506211
MTURN	MTURN	maturin, neural progenitor differentiation regulator homolog	222166	https://www.ncbi.nlm.nih.gov/gene/?term=222166
ALG1L9P	ALG1L9P	asparagine-linked glycosylation 1-like 9, pseudogene	285407	https://www.ncbi.nlm.nih.gov/gene/?term=285407
SLC16A6	SLC16A6	solute carrier family 16 member 6	9120	https://www.ncbi.nlm.nih.gov/gene/?term=9120
SIDT1	SIDT1	SID1 transmembrane family member 1	54847	https://www.ncbi.nlm.nih.gov/gene/?term=54847
RCOR2	RCOR2	REST corepressor 2	283248	https://www.ncbi.nlm.nih.gov/gene/?term=283248
HIPK1-AS1	HIPK1-AS1	HIPK1 antisense RNA 1	101928846	https://www.ncbi.nlm.nih.gov/gene/?term=101928846
DAPK2	DAPK2	death associated protein kinase 2	23604	https://www.ncbi.nlm.nih.gov/gene/?term=23604
ATP2A1	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1	487	https://www.ncbi.nlm.nih.gov/gene/?term=487
ATP5ME	ATP5ME	ATP synthase membrane subunit e	521	https://www.ncbi.nlm.nih.gov/gene/?term=521
COL7A1	COL7A1	collagen type VII alpha 1 chain	1294	https://www.ncbi.nlm.nih.gov/gene/?term=1294
TFAP2E	TFAP2E	transcription factor AP-2 epsilon	339488	https://www.ncbi.nlm.nih.gov/gene/?term=339488
CD72	CD72	CD72 molecule	971	https://www.ncbi.nlm.nih.gov/gene/?term=971
HNRNPA1P16	HNRNPA1P16	heterogeneous nuclear ribonucleoprotein A1 pseudogene 16	440396	https://www.ncbi.nlm.nih.gov/gene/?term=440396
LINC02232	LINC02232	long intergenic non-protein coding RNA 2232	401134	https://www.ncbi.nlm.nih.gov/gene/?term=401134
CHML	CHML	CHM like, Rab escort protein 2	1122	https://www.ncbi.nlm.nih.gov/gene/?term=1122
RRP7BP	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene	91695	https://www.ncbi.nlm.nih.gov/gene/?term=91695
PTPRD-AS1	PTPRD-AS1	PTPRD antisense RNA 1	101929407	https://www.ncbi.nlm.nih.gov/gene/?term=101929407
TRAPPC6A	TRAPPC6A	trafficking protein particle complex 6A	79090	https://www.ncbi.nlm.nih.gov/gene/?term=79090
BLNK	BLNK	B cell linker	29760	https://www.ncbi.nlm.nih.gov/gene/?term=29760
STAG3L2	STAG3L2	stromal antigen 3-like 2 (pseudogene)	442582	https://www.ncbi.nlm.nih.gov/gene/?term=442582
